"","mean","se_mean","sd","2.5%","50%","97.5%","n_eff","Rhat"
"log_lik[80,8]",-7.18253298874066,0.00663501307224151,0.884184886346522,-9.04926339281331,-7.14057088932864,-5.57739243248487,17758.3498874443,1.0001966176089
"log_lik[80,9]",-11.993266887049,0.0114139615717421,1.46923934226877,-15.1243455324797,-11.9024618770045,-9.38138796006343,16569.6099817278,1.0004396690666
"log_lik[80,10]",-7.83293991042272,0.00802095041576887,1.07754049473907,-10.0897335478443,-7.77704099719042,-5.87137667947574,18047.4371163198,1.0001790408438
"log_lik[80,11]",-8.44987342180226,0.00886002606922178,1.2322188442728,-11.0724932953565,-8.37812623948878,-6.22882009623237,19342.1921271925,1.00017689282175
"log_lik[81,1]",-3.59368251001468,0.00013524787148068,0.0157906339867997,-3.62509382645165,-3.59358077978161,-3.56307406522254,13631.330770598,1.00355793887004
"log_lik[81,2]",-3.59369364208905,0.000135300301024204,0.0158057817464678,-3.62516950245448,-3.59358220228645,-3.56307406522254,13646.9134029754,1.00355670813803
"log_lik[81,3]",-3.59390627409228,0.000138279400077441,0.0166574089028016,-3.62561051365312,-3.59369079862633,-3.56307968548214,14511.0861449423,1.00322897262819
"log_lik[81,4]",-3.59952622868383,0.000342906549696078,0.049556561726287,-3.64707788884738,-3.5948285318781,-3.56342690841979,20885.7835659667,1.00034112664814
"log_lik[81,5]",-3.99099683107019,0.00511152948807038,0.746404130859142,-6.24281087811393,-3.64251361850524,-3.56966607692469,21322.9028128652,1.00003254812611
"log_lik[81,6]",-4.4087473438434,0.00629879286319005,0.792333463770499,-6.55926256910014,-4.18643427389539,-3.61496279448527,15823.4559917591,0.999966778482226
"log_lik[81,7]",-4.2720324054727,0.00340514301765679,0.475067765055414,-5.43972657521525,-4.17682434609128,-3.65184029540841,19464.3726976704,1.00005122000573
"log_lik[81,8]",-4.81165015666421,0.00367253858080759,0.561294497399535,-6.11611284232064,-4.73862135195087,-3.93846935686894,23358.7089648404,0.999994795815351
"log_lik[81,9]",-4.60631056190678,0.0039185255545305,0.566855178340517,-5.90217245261267,-4.53667714481982,-3.7209510876035,20926.6094889192,1.0000187721541
"log_lik[81,10]",-3.90848685657943,0.0030582169155292,0.3651885281239,-4.89166662635056,-3.77406800999564,-3.58286514583027,14259.2827365355,1.00000834048653
"log_lik[81,11]",-3.89126140126115,0.00266347328724222,0.387013541983125,-4.98111190102775,-3.74339094906469,-3.58108218756439,21113.2763603038,0.999997741777204
"log_lik[82,1]",-3.69038636122887,0.0013793765793613,0.185319293229323,-4.21966055697527,-3.64255357113201,-3.57655205497422,18049.9321994164,1.00034694607809
"log_lik[82,2]",-3.83408043439454,0.00187651973552402,0.248250481254639,-4.43035035289091,-3.74349832462134,-3.58169596676296,17501.4457284005,1.00006404644192
"log_lik[82,3]",-3.82327154373401,0.00244309591302544,0.301796717661027,-4.74960900758784,-3.70230111741336,-3.57954624791277,15259.7700680112,1.00005163705027
"log_lik[82,4]",-3.84825113163997,0.00259605187980652,0.341200712962454,-4.79632786245685,-3.72611935906368,-3.58114831081769,17274.0083643957,1.00005695592075
"log_lik[82,5]",-4.27807034548221,0.00384064773337192,0.56867122713327,-5.71914158372824,-4.14416459395894,-3.60572689176247,21923.6853010379,0.999939887703358
"log_lik[82,6]",-3.75107944869473,0.00160354021442666,0.21141394818765,-4.34584361503635,-3.6714451797896,-3.57800224252957,17382.3128385679,1.00052577788688
"log_lik[82,7]",-3.73354967917381,0.00144352792441794,0.196931182375326,-4.3017862688379,-3.65964822757068,-3.57692215199276,18611.3809122953,1.00014516414439
"log_lik[82,8]",-3.78457879241163,0.00211902949911803,0.302096457810159,-4.60986066488215,-3.67474939079002,-3.57868993735314,20324.3778799202,0.999927961645947
"log_lik[82,9]",-4.0287752919092,0.00331053936211137,0.484542582306001,-5.3507816966407,-3.86453703097039,-3.58543324291684,21422.3143097645,1.00034158994768
"log_lik[82,10]",-3.83564982516501,0.0019345240744993,0.254761979940717,-4.36254309714715,-3.74164150425871,-3.58094780511287,17342.8693899176,0.999993138766921
