"","mean","se_mean","sd","2.5%","50%","97.5%","n_eff","Rhat"
"log_lik[42,6]",-4.12589493247196,0.00488171225537535,0.695959690149897,-6.11368377259905,-3.84611777169293,-3.60991960273471,20324.6847483161,1.00010258136493
"log_lik[42,7]",-4.16432039353032,0.00542310960241632,0.820947542473869,-6.55794781012214,-3.74402215422474,-3.61090854320285,22915.7486888624,1.00010392556272
"log_lik[42,8]",-3.68938578222338,0.00103992506106043,0.145838374608971,-4.00633459048611,-3.66925929368938,-3.60974362770397,19667.0644992346,1.00022162544136
"log_lik[42,9]",-3.78932763452494,0.000286055926419831,0.039268175547536,-3.82159168617652,-3.79902987892723,-3.65426121704544,18844.279977392,1.0001266583671
"log_lik[42,10]",-4.1885786272651,0.000330145859866895,0.0415334112188643,-4.20251975131464,-4.19635280630449,-4.09290704184412,15826.4493834495,1.00015213060219
"log_lik[42,11]",-3.76327815779654,9.90164878510722e-05,0.0136267805195153,-3.78653935058648,-3.7638336555476,-3.73887008024816,18939.6298302936,1.00021393970194
"log_lik[43,1]",-3.74008002923769,0.00094111061467356,0.138193425764958,-3.99407761839453,-3.70474047252776,-3.60557096919986,21562.2174920215,0.999985037334103
"log_lik[43,2]",-3.84099201160549,0.00187791197092627,0.293599043536803,-4.65901665409227,-3.73654045128707,-3.60625074132195,24443.2422561993,0.999923835628261
"log_lik[43,3]",-4.64494986899371,0.00493753631372891,0.806832674702636,-6.56366948314311,-4.48773470317004,-3.63095501027502,26702.1573041425,1.000066150221
"log_lik[43,4]",-5.26110587275928,0.00671857331880788,1.00685847502706,-7.58450906986132,-5.13608933599203,-3.69701391632253,22458.6029983986,1.00001560193288
"log_lik[43,5]",-3.77023147979491,0.00138903847529999,0.202880337465678,-4.34043806153077,-3.69423718880325,-3.60421259891691,21332.9721373658,1.00023933111483
"log_lik[43,6]",-3.95796218983757,0.00268622944127534,0.383306268580455,-4.98372968716501,-3.82426689928812,-3.61043881088056,20361.306157625,1.00000467800579
"log_lik[43,7]",-4.38710421163024,0.00463011656638933,0.709920692285816,-6.19302898496376,-4.2121008530989,-3.62191071900108,23509.0900826274,0.999936666194376
"log_lik[43,8]",-4.69817016578092,0.00638509731304229,0.948849369603436,-6.9992167477753,-4.47885083497989,-3.62261917313267,22083.0728742296,1.0003285892431
"log_lik[43,9]",-3.8409016431121,0.00167726178809668,0.243628851748634,-4.42650076751479,-3.76505050862398,-3.60764144327153,21098.7016497256,1.00029024920526
"log_lik[43,10]",-3.7702917811323,0.000839721452622288,0.117033247349989,-3.90514118216812,-3.7708175299368,-3.60963235284991,19424.4179718369,1.00006174510804
"log_lik[43,11]",-4.01565116305374,0.00117317665113259,0.140104772810622,-4.12764371580029,-4.08271076701421,-3.65303629105802,14261.9542356167,1.00060976453885
"log_lik[44,1]",-3.88837147572611,0.00207414984295,0.273244747144918,-4.5734012958592,-3.79635240930486,-3.60884290229687,17354.9508373354,1.00022458613935
"log_lik[44,2]",-4.63083323555892,0.00586157996528777,0.801897198181481,-6.60075667859711,-4.45912498269577,-3.63477556550868,18715.7831180301,1.00013376768527
"log_lik[44,3]",-3.87612655382669,0.00296824711960031,0.380242411336708,-5.0040918162433,-3.72874001210395,-3.6057606566044,16410.4692900868,1.00018892872313
"log_lik[44,4]",-4.44881181209295,0.00435771777528164,0.635672803162542,-5.94780211027948,-4.33361313999325,-3.63021319638784,21278.8945121586,1.00019517623718
"log_lik[44,5]",-5.21425648775471,0.00490362571686321,0.790927153100061,-6.92516828227684,-5.15712453005557,-3.84198699760231,26015.869345449,1.00020154375479
"log_lik[44,6]",-3.71821245633846,0.000964811293833202,0.146466619276364,-4.1147203656157,-3.66674578705583,-3.6019773668737,23045.8408050504,1.00006780826802
"log_lik[44,7]",-5.3088256530247,0.00428714433586013,0.666916382577018,-6.81044457668378,-5.23318815447394,-4.22574485772486,24199.5093846216,0.99998427025911
"log_lik[44,8]",-3.81776211245771,0.00148468492038959,0.217562375468965,-4.39696905048216,-3.74719565314513,-3.60808994193169,21473.3097620845,1.00011450936229
"log_lik[44,9]",-3.96007073962367,0.00212961791867674,0.31532236682961,-4.76522554863286,-3.87726012608284,-3.61653617388061,21923.3123194648,1.00016838368894
"log_lik[44,10]",-4.51338470162256,0.00372759043032486,0.559216944005354,-5.82438437300398,-4.42521718206291,-3.7001275405295,22506.3084948573,1.00016375601796
"log_lik[44,11]",-4.04050114930368,0.00256478529600184,0.41879300866994,-5.13293966942254,-3.92568661679916,-3.61662968742831,26662.2511808522,1.00002649435964
"log_lik[45,1]",-3.85993596724072,0.00204579480846101,0.321158067993489,-4.78903506887396,-3.73596961043832,-3.60644653799844,24644.1321482529,1.00002515012891
"log_lik[45,2]",-4.04655529231865,0.00325202534048275,0.4242767815101,-5.1267711128854,-3.91791822030845,-3.6133196338344,17021.2201682068,1.00012294933343
"log_lik[45,3]",-5.05566009178382,0.00553330556103533,0.829329467262991,-7.09355866966191,-4.88573357330122,-3.93686596045964,22463.8859961701,1.00014865250192
"log_lik[45,4]",-3.92702719317822,0.00171567425327674,0.26297903401527,-4.57849696429906,-3.86737227487719,-3.61657218314435,23494.8449666562,1.00018676499887
"log_lik[45,5]",-6.67653494540469,0.00490249035865622,0.809035096779065,-8.40598728256987,-6.61827178845632,-5.23700360239584,27233.3600478786,1.00023664817277
"log_lik[45,6]",-5.33751767617862,0.00373952973195307,0.590510785267462,-6.64910742131538,-5.2799638667068,-4.36336139483908,24935.7070526892,1.00015179637702
"log_lik[45,7]",-3.82244429996267,0.00138904657838708,0.203175848171504,-4.35831986031185,-3.76416755800357,-3.61081061547847,21394.9139847891,1.00006021702424
"log_lik[45,8]",-3.86218721249584,0.00154226745780072,0.228716282277685,-4.44018028960068,-3.80000341961242,-3.61253550668093,21992.5088897907,1.00000752508779
"log_lik[45,9]",-4.14564913104991,0.00247996157563553,0.369683314580119,-5.02397076737538,-4.07920276857221,-3.64047327282949,22221.3170025451,1.00003855443153
"log_lik[45,10]",-4.88187084417759,0.00405904309804249,0.621053397701978,-6.27313335999373,-4.8092672269252,-3.88608835706453,23410.4929699257,1.00011099424383
"log_lik[45,11]",-3.75267066727829,0.00117000616244006,0.194673067641232,-4.30221006151128,-3.68170290368791,-3.60247245960478,27684.4211055635,1.00014935226991
"log_lik[46,1]",-5.51302279987341,0.00942963358837711,1.28251404013307,-8.50959980503174,-5.27347143341425,-3.73080823968768,18498.419389973,1.0002520180933
"log_lik[46,2]",-5.22607947735159,0.00599987847276328,0.970802325438575,-7.57737459504526,-5.05175188821773,-3.86961903508734,26180.4259530044,1.00017922746245
"log_lik[46,3]",-3.74607301849931,0.00112240238517402,0.177822390903849,-4.25210959061556,-3.68009752645417,-3.60310474055729,25100.1160031142,1.00011169425199
"log_lik[46,4]",-4.13436236896652,0.00256278290666988,0.375890206547814,-5.06316057799986,-4.06017273057627,-3.64083170441915,21512.871552174,1.00031301875611
"log_lik[46,5]",-4.13178648257138,0.00277456471870599,0.409601553551882,-5.15627316288317,-4.04540453789451,-3.62776505662904,21793.8256064197,1.0003660029931
"log_lik[46,6]",-4.38684083015752,0.00419324029238892,0.618216532976588,-5.95166930582171,-4.2498133205606,-3.63936614967293,21736.1053323999,1.00007073127963
"log_lik[46,7]",-3.98137219504227,0.00355000219276124,0.530784611311904,-5.50494630710742,-3.77524646612271,-3.60782695688748,22355.2434489562,1.00005027272798
"log_lik[46,8]",-4.12585447316303,0.00432927987014041,0.680813607713221,-6.05145887320847,-3.85106883610633,-3.60395537075262,24730.0577788615,0.999964569702022
"log_lik[46,9]",-3.66248293460517,0.000901904932348557,0.132156241793296,-4.03413597901062,-3.62844039731381,-3.59320921220731,21471.0773109573,0.999940361825871
"log_lik[46,10]",-3.78489619626541,0.0002599896528309,0.0376555884019126,-3.82026651965518,-3.79637187926309,-3.65906179827374,20977.1627789736,1.00000707113841
"log_lik[46,11]",-3.62085682600567,0.000122253818290933,0.0174266634022104,-3.65320772164439,-3.62046520951213,-3.58936853555423,20319.060407351,1.00034203710491
"log_lik[47,1]",-3.94716132867129,0.00290151946879035,0.421036517512458,-5.13782064363491,-3.78515566065942,-3.60821079067388,21056.6147709583,1.00003155935287
"log_lik[47,2]",-4.47416941265263,0.00533426035298331,0.714763031402815,-6.21985434572711,-4.31403550343037,-3.6264555266305,17954.6005117069,0.99993735430127
"log_lik[47,3]",-3.72385355460626,0.00103687955242031,0.15766110102232,-4.16724641766024,-3.66742399006605,-3.60213293133104,23120.2480911812,1.00001643855384
"log_lik[47,4]",-4.01675302837782,0.00226773346410683,0.348062248831753,-4.89591708334021,-3.93210004765678,-3.61911088822772,23557.5339683638,1.00004145681862
"log_lik[47,5]",-3.79335543029934,0.00179911840603393,0.227769763977112,-4.42304058289644,-3.70554327497598,-3.60527185825053,16027.7533393745,0.999993170184099
"log_lik[47,6]",-4.20039373119928,0.004345066247688,0.612180149504434,-5.7930790227791,-4.01099363121562,-3.6142190420508,19850.2363193963,1.00008306599516
"log_lik[47,7]",-4.76583880790131,0.00898660482110077,1.15889981426199,-7.63404868296086,-4.31586830378834,-3.61785568327227,16630.3158582049,1.00009461827031
"log_lik[47,8]",-3.99069783557823,0.00312781533824225,0.441368490289166,-5.36361239186329,-3.9305625540734,-3.61403322795499,19912.2547779321,0.999964629756138
"log_lik[47,9]",-4.92454893688979,0.00527037546411777,0.588643816373912,-5.44945507281121,-5.26637815706911,-3.64709969600506,12474.4687964215,1.00017613102137
"log_lik[47,10]",-4.45737312649082,0.00225282491835848,0.264534832665118,-4.64072066345028,-4.59535914345228,-3.6891365430976,13788.303982519,1.00010668668786
"log_lik[47,11]",-3.74545147722603,0.00033330174609834,0.0442298457891395,-3.78509074960412,-3.75844677470164,-3.62648958959635,17609.8506475906,1.00009580797002
"log_lik[48,1]",-3.81463234906808,0.00170357333186914,0.293937738330548,-4.65686892713484,-3.70405877286952,-3.60468284723157,29770.6989222039,0.999990312904209
"log_lik[48,2]",-3.83935509135968,0.0014776335430936,0.252956751674875,-4.52433057352525,-3.75826399813177,-3.60974659940955,29306.1702864981,1.0000015562966
"log_lik[48,3]",-3.74412951321503,0.00103397737908154,0.14970985815187,-4.14846382303208,-3.69150010196037,-3.60504048776978,20964.2206793151,1.00009812718097
"log_lik[48,4]",-3.67679285712322,0.000586142182130449,0.081089510692578,-3.9028231976554,-3.65017912105094,-3.59950633800684,19139.1834866612,1.00000802341421
"log_lik[48,5]",-3.69547046882877,0.000806724767415051,0.104826104218585,-3.98950297842153,-3.65884397054397,-3.60146878205778,16884.4963579367,1.00006002864953
